Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Is_Weekend,Fraud_Label,Amount_to_Avg_Ratio
185.21,3,7433.57,0,4,4,0,0,14,185.9,3,2,141,2183.74,2,1,0,0.9957526881720431
15.97,2,83430.24,0,2,3,0,0,11,180.94,1,1,117,4728.61,2,0,0,0.08821254971277066
144.57,3,70606.3,0,4,2,0,0,11,154.52,3,0,86,2996.56,3,0,0,0.9350019402405898
64.67,0,2805.24,0,2,4,0,0,10,87.7,4,2,72,2177.61,3,0,1,0.7365603644646925
6.72,1,42421.5,2,4,2,0,0,13,24.3,4,1,25,3095.6,0,1,1,0.27540983606557373
406.28,2,56276.73,1,3,2,0,0,1,296.72,4,2,55,1194.78,1,0,1,1.3687756889697456
80.35,0,19171.43,1,4,2,0,0,11,252.15,0,2,39,2809.71,0,0,0,0.3185332011892963
101.62,1,24385.34,2,0,1,0,0,5,223.05,1,0,41,370.78,2,0,0,0.45538875196056466
42.11,0,15236.29,2,4,3,0,0,7,54.35,2,2,68,2961.5,0,0,0,0.7733700642791551
2.03,0,31992.7,0,1,1,0,0,10,174.67,0,1,198,2278.98,2,1,0,0.011615265777879498
32.04,0,37626.33,2,1,1,0,0,3,389.03,0,2,80,1597.73,2,0,1,0.08233752216482923
108.98,3,83704.1,0,0,2,0,0,10,59.38,3,3,111,4932.75,2,0,0,1.8322125084061869
16.02,1,17320.45,0,0,3,0,0,2,493.62,2,3,151,1038.53,0,1,0,0.032447541116422264
336.7,2,72285.68,0,1,4,0,0,6,317.94,1,3,91,694.39,0,0,0,1.0586718651741918
180.79,0,3652.94,0,1,2,0,1,6,481.82,4,2,212,1019.44,1,0,1,0.37514525232403717
22.81,0,91269.3,2,0,2,0,0,4,391.94,3,0,104,4729.99,3,0,0,0.05818283848586878
23.04,3,63531.97,0,3,3,0,0,1,194.12,0,3,183,3427.49,1,0,0,0.11862835959221502
239.82,0,10547.55,1,1,1,0,0,5,367.67,4,2,139,3321.8,0,0,1,0.6520923403213964
176.56,1,87302.55,1,2,4,0,0,4,298.87,1,3,106,4148.55,1,0,0,0.5905609258454025
121.92,3,71403.11,2,0,3,0,0,14,22.8,2,1,14,334.87,3,1,0,5.324017467248908
277.85,1,2569.87,2,1,0,0,1,11,166.86,3,3,193,487.13,1,0,0,1.6641710589362722
9.09,3,73346.51,2,4,2,0,0,11,411.52,3,0,232,1175.77,2,0,0,0.022083475049803215
18.45,0,58525.24,0,0,0,0,0,4,280.14,4,0,77,2214.41,0,0,1,0.06583642592063944
72.32,3,31282.71,1,1,4,0,0,10,92.07,4,3,60,3002.38,1,0,1,0.7846370836497776
222.0,3,12408.77,1,2,1,0,0,4,130.42,2,0,174,383.77,0,0,0,1.7008887526815817
34.72,0,54437.36,1,4,0,0,0,4,17.54,1,1,27,1491.58,0,0,1,1.9682539682539681
193.95,0,8991.19,1,3,0,0,0,14,435.05,0,1,120,1267.15,3,0,1,0.4457083764219234
184.64,0,19378.7,1,4,4,0,0,3,424.93,2,1,179,2211.92,0,0,0,0.4344163941368844
56.65,0,62854.75,0,2,0,0,0,10,110.38,4,3,65,3312.18,3,0,1,0.5127624909485881
72.75,1,88540.8,1,1,2,0,0,13,414.48,0,2,11,4876.38,2,0,0,0.17547879781947995
53.67,3,97555.76,2,1,1,0,0,2,80.21,1,0,168,1426.05,0,0,0,0.6682853940978709
17.72,2,46873.65,2,3,3,0,0,7,201.11,1,0,185,2197.4,0,1,0,0.08806719347944932
362.29,2,28569.47,2,3,1,0,0,5,22.36,0,2,3,3513.51,1,1,0,16.130454140694567
199.43,3,31215.26,2,3,1,0,0,13,396.9,0,1,197,4171.16,2,1,0,0.5023425692695215
6.89,2,23434.11,0,2,2,0,0,7,195.31,0,2,233,246.43,0,1,0,0.035259198608054855
12.78,3,11054.53,2,0,3,0,0,2,195.32,3,2,22,2674.68,2,0,0,0.06539760515812097
19.96,3,42770.72,0,2,0,0,0,4,227.7,3,0,161,1619.72,2,1,0,0.08762071992976296
21.82,1,25690.12,2,2,3,1,0,9,217.48,1,3,5,4295.4,2,0,0,0.10028495266109018
69.86,0,67486.79,0,1,1,0,0,9,294.58,4,0,192,177.71,3,0,1,0.23707072078186506
119.93,1,72030.46,1,2,2,0,0,13,348.17,3,0,217,2296.05,3,0,0,0.34435926149252016
298.07,0,87907.32,2,2,3,0,0,6,200.2,3,0,220,3304.95,3,0,0,1.4881178232651024
22.26,2,24562.98,2,0,3,0,0,2,399.52,4,1,184,858.77,1,0,1,0.05570291777188329
31.24,2,7450.64,2,3,2,0,0,3,86.29,0,3,163,4763.71,1,0,0,0.36161592776941776
34.25,3,12475.75,0,2,0,0,0,7,16.42,2,3,159,1564.54,2,0,0,2.073244552058111
282.11,1,21812.9,0,4,2,0,0,4,463.73,0,1,134,3808.92,2,0,1,0.6082185283401246
101.64,2,82827.56,1,4,1,0,0,1,95.57,2,1,182,1985.43,1,0,1,1.0624020068987146
57.11,3,21714.22,1,3,3,0,0,5,83.37,1,0,227,83.29,3,0,1,0.6841979154187133
70.51,2,52989.54,1,3,3,0,0,3,43.16,3,1,167,4974.04,2,0,1,1.6299121590383727
103.42,0,16873.83,1,3,3,0,0,5,20.11,2,0,70,1802.83,3,0,0,5.117268678871845
61.13,2,66706.11,0,2,1,0,0,5,123.22,4,0,123,2485.31,0,0,1,0.49570223807979247
82.68,3,78552.38,0,2,3,0,0,9,234.14,1,3,56,558.86,1,0,0,0.3529713114754099
258.02,3,11363.92,2,3,4,0,0,13,32.63,0,2,129,3612.25,2,0,0,7.883287503819124
6.05,1,27406.45,0,1,4,0,0,4,119.86,1,1,24,104.31,0,1,1,0.05043347782594198
229.55,2,30463.98,1,1,0,0,0,12,32.03,1,0,133,2425.73,1,0,0,7.144413320883909
168.04,3,92533.61,2,4,3,0,0,1,478.16,3,3,219,3040.55,2,1,0,0.35135700246727714
36.56,2,6067.8,0,0,4,1,0,1,184.98,2,1,51,1866.66,1,0,0,0.1975362005619192
43.3,1,86106.55,1,2,0,0,0,13,228.67,2,3,33,4341.16,3,0,0,0.18927306902128777
111.48,3,46255.62,1,0,1,0,0,5,341.7,3,0,144,1616.92,3,1,0,0.32615564657694557
356.5,0,24902.17,0,3,3,1,0,10,117.98,4,0,61,278.03,2,0,1,3.019139566395664
44.58,0,38935.99,1,4,0,0,0,4,260.15,2,3,192,3793.55,3,0,0,0.17129682997118156
64.91,0,32326.42,2,4,4,0,0,14,299.06,4,1,88,4726.18,3,1,1,0.21697419441101748
52.15,3,47212.89,1,4,3,0,0,4,157.72,0,2,224,1040.76,0,0,1,0.3304397414776328
8.11,2,88495.94,2,0,0,0,0,12,484.33,4,0,144,1713.49,0,0,1,0.016741324856016346
258.33,2,35288.41,2,4,0,0,0,6,316.28,3,1,95,1567.47,1,0,0,0.8165181111321828
146.47,1,90406.94,0,4,1,0,0,2,391.84,2,0,191,3325.88,0,1,0,0.37370515895290096
63.73,0,65686.92,2,4,4,0,0,3,374.58,2,2,188,1678.02,0,0,0,0.17009181167929965
161.97,3,69026.22,1,2,2,0,0,4,74.21,4,2,16,3477.36,0,1,1,2.1796528058134843
284.85,3,89231.63,1,2,4,0,0,2,295.39,3,3,200,989.59,1,0,0,0.9639920132661004
79.85,3,51003.11,2,0,4,0,0,4,482.41,0,1,207,4354.07,3,0,0,0.1654887981596236
39.08,2,83909.93,1,2,1,0,0,14,120.43,2,2,132,4226.1,2,0,0,0.32423463038247735
34.59,0,49967.38,1,1,0,0,0,10,161.18,4,1,214,2261.92,1,0,1,0.21447172619047622
43.36,2,84838.55,0,3,1,0,0,11,210.78,1,0,198,4639.6,0,0,0,0.20561456752655538
196.51,3,97201.2,0,4,0,0,0,8,44.56,2,2,60,3319.32,3,1,0,4.40013434841021
1.31,0,36811.99,2,2,0,0,0,10,440.78,4,3,122,967.02,2,0,1,0.0029713300671384505
86.46,0,39935.82,1,1,3,0,0,8,429.71,3,3,156,3131.03,3,0,0,0.20115865149717316
107.48,1,21611.91,1,4,2,0,0,14,344.62,0,2,40,1047.12,2,0,0,0.3117892782548155
67.43,1,32606.48,0,3,3,0,0,11,357.94,0,3,194,2642.4,1,1,0,0.18833091274717909
75.44,3,78413.42,2,3,1,0,0,2,298.53,3,2,22,327.71,3,0,0,0.2526202993671098
211.25,1,77047.34,0,2,0,0,0,3,47.75,2,3,26,4028.46,2,0,0,4.414838035527691
0.47,2,40349.11,2,1,2,0,0,3,370.68,2,0,21,1551.61,2,0,0,0.0012675980365715518
35.26,1,80714.23,0,0,4,0,1,14,372.18,2,1,202,1056.27,0,1,0,0.09471365638766518
382.45,2,34944.72,1,4,0,0,0,13,72.43,2,3,147,1361.37,2,1,0,5.272990486695161
196.51,2,24327.51,0,4,4,0,1,14,281.95,1,3,29,4289.3,1,0,0,0.6967204396383619
18.46,3,36112.72,1,0,1,0,0,9,271.9,4,2,188,1617.05,1,0,1,0.06786764705882353
74.91,0,20618.22,0,2,0,0,0,12,191.53,0,0,31,1581.22,2,0,0,0.3909095653081459
62.45,2,27747.16,2,2,4,0,0,5,164.09,3,2,164,3592.76,3,0,0,0.3803520311833851
37.02,0,79112.53,2,3,2,0,0,5,289.09,2,3,8,3614.26,0,0,0,0.12801272519796675
148.93,0,30759.66,1,0,4,0,0,9,79.3,3,2,85,476.63,3,1,0,1.875692695214106
378.44,2,91497.92,0,2,1,0,0,2,443.33,1,3,119,4931.22,3,1,0,0.8534379721714814
90.35,0,98531.62,0,0,3,0,0,11,217.24,3,2,21,2163.76,2,0,0,0.4157081071132787
307.26,3,76134.44,2,2,2,0,0,2,38.91,0,0,50,3347.02,0,1,0,7.876441937964625
34.98,1,45161.69,2,1,0,0,0,4,331.74,1,0,2,3372.69,1,0,1,0.10541224686595949
44.84,1,54947.0,0,4,4,0,0,1,397.81,2,2,67,4918.21,1,0,0,0.11268879897464251
64.33,2,16957.69,0,4,4,0,0,4,96.49,0,2,14,4532.8,1,0,0,0.6660109742209339
143.19,0,91350.26,1,4,1,0,0,10,138.55,3,0,77,4447.6,3,0,0,1.0327443202307969
8.7,2,5187.66,0,2,2,0,0,11,302.87,3,1,45,4996.94,1,0,0,0.028715714427171003
75.69,0,59478.67,0,1,1,0,0,4,215.47,2,1,2,486.52,2,1,0,0.3511156468896414
188.65,3,80682.97,0,0,1,0,0,14,303.16,2,0,186,2363.6,0,0,1,0.6220734683110202
4.2,2,51980.24,1,3,1,0,0,11,352.93,0,0,207,216.68,3,0,0,0.011897005920176755
60.38,0,7497.89,1,2,0,0,0,7,23.32,1,2,18,2099.5,3,0,0,2.578138343296328
71.31,0,88418.1,0,0,4,0,1,10,376.9,2,0,88,1392.87,0,0,0,0.18915119363395225
1.18,0,88257.87,1,1,1,0,0,1,107.53,4,3,92,3844.45,2,0,1,0.010963486016909784
90.42,3,76831.54,0,0,4,0,0,10,298.1,4,2,209,2883.77,2,0,1,0.3032193158953722
33.15,3,57560.62,1,2,3,0,0,5,103.11,4,3,50,62.48,1,0,1,0.32118980718922585
23.7,2,46957.92,2,3,1,0,0,8,433.06,4,0,219,2468.26,1,0,1,0.05471419336965555
12.63,0,88070.61,0,2,3,0,0,8,379.85,2,2,203,833.72,3,0,0,0.03324121594946703
59.7,1,74610.88,2,1,2,0,0,3,79.1,2,1,9,2952.51,1,0,0,0.7537878787878789
174.81,0,82645.93,2,0,4,0,0,4,28.07,3,0,44,4689.5,1,1,0,6.205537806176784
9.06,1,20257.08,0,0,0,0,1,7,24.45,3,2,193,1980.97,1,0,0,0.36904276985743384
419.94,0,48440.98,0,1,2,0,0,11,248.53,3,3,118,2580.06,2,0,0,1.6890158066202792
53.83,3,52817.45,0,1,3,0,0,1,82.26,2,3,13,1880.11,1,0,0,0.6535939776590578
259.56,0,10539.32,0,0,3,0,0,14,75.93,2,3,89,2632.0,3,1,1,3.4139155596475077
189.15,3,54671.62,0,4,2,0,0,8,405.46,3,2,40,3425.57,2,0,0,0.46639214912713284
1.77,1,551.57,1,2,2,0,0,14,239.43,4,0,3,3685.85,2,1,1,0.007389471047467958
75.88,2,42271.72,0,4,3,0,0,7,458.05,3,2,51,1805.76,2,0,0,0.1656226126814362
153.91,3,44742.1,0,0,2,0,0,5,294.41,2,3,30,2853.7,1,0,0,0.5225968557943702
35.82,2,48675.48,0,1,4,0,0,8,189.89,3,0,53,3453.83,1,0,1,0.1885362387494079
108.49,2,61690.0,0,4,0,1,0,4,239.54,4,3,85,1652.86,1,0,1,0.4527207477883492
228.12,1,61458.69,1,1,3,0,0,11,93.61,4,0,122,4473.26,3,1,1,2.434318642620852
217.08,3,74741.76,0,2,1,0,0,6,326.63,1,0,104,911.41,2,0,0,0.664401799651088
29.59,3,17611.63,2,1,1,0,0,1,254.79,2,1,82,1616.0,3,0,0,0.11608929342069128
33.78,3,27945.73,0,2,1,0,0,14,13.14,0,2,156,2097.37,3,0,0,2.5513595166163143
4.48,1,68658.01,1,2,1,0,0,7,200.03,2,0,115,2479.47,1,0,1,0.0223854494578524
214.98,2,7601.51,0,0,4,0,1,14,88.26,3,1,34,4700.0,1,0,0,2.4330013580805794
55.39,0,47995.84,0,0,4,0,0,14,318.25,1,0,79,1667.65,0,0,0,0.17399089052929165
360.24,1,80557.62,1,4,0,0,0,11,435.31,1,2,156,1466.21,3,0,0,0.8273581222296227
24.06,1,86566.81,0,0,2,0,0,14,440.89,3,1,202,92.09,3,0,0,0.05455906029615184
99.1,2,51608.25,0,2,0,0,0,12,24.23,0,2,149,233.08,2,1,0,4.073160706946156
32.68,2,63945.8,0,0,2,0,1,10,183.57,3,3,228,635.07,0,0,0,0.17792780530298907
94.93,0,81122.47,0,0,4,0,0,13,480.44,2,2,186,1481.53,1,0,0,0.19754859116826903
28.68,2,27999.21,2,0,4,0,0,6,156.28,4,3,189,1284.39,1,1,1,0.18339941168947435
85.39,1,83876.48,1,0,1,0,0,9,20.46,3,0,8,4159.81,3,0,0,4.153210116731517
91.11,3,41522.65,0,2,2,0,0,7,204.13,0,3,140,2743.8,0,1,0,0.44611467463154286
41.25,2,72103.08,2,1,3,0,0,6,211.72,2,1,123,2117.88,2,1,0,0.19474081767538476
198.63,1,95188.95,1,3,0,0,1,2,25.28,3,1,28,2223.26,3,0,0,7.826241134751772
147.86,1,47398.33,1,0,2,0,0,4,30.42,0,0,40,2286.34,1,1,0,4.844692005242464
155.73,3,1507.41,0,4,2,0,0,3,163.54,3,2,93,3117.57,0,0,1,0.9516621852847714
20.0,3,15665.1,1,1,1,0,0,9,301.62,0,2,165,858.01,2,1,1,0.06628662335940606
7.87,1,61623.93,0,4,0,0,0,3,416.81,2,2,54,4315.97,1,0,0,0.018876975846105874
89.1,3,9979.0,1,0,0,0,0,2,482.56,3,2,49,4630.44,2,0,0,0.18460199726515558
143.16,0,81441.87,1,4,0,0,0,5,311.39,3,2,231,3975.71,3,0,0,0.45959741885774824
35.07,2,20953.85,0,4,4,0,0,8,81.7,3,2,1,2742.57,0,0,0,0.42872860635696824
5.72,1,23744.88,1,4,3,0,0,6,232.3,4,2,132,4307.21,1,0,1,0.02461273666092943
35.17,2,58107.54,2,1,0,0,0,9,303.79,2,2,148,2318.09,0,1,0,0.11573266642535127
11.2,0,38898.28,0,3,2,0,0,13,140.97,4,0,91,2097.74,2,0,1,0.07939320904515489
16.42,3,16452.03,0,3,0,0,1,12,347.16,4,2,132,1627.3,0,0,1,0.047284455451246904
388.84,3,27341.16,2,2,3,0,0,1,109.53,4,0,195,838.18,0,1,1,3.5468393687859163
97.15,0,99121.46,1,2,1,0,0,11,429.75,1,1,127,1801.52,3,0,1,0.2260090729324183
25.45,2,23622.8,0,3,3,0,0,2,406.54,3,2,65,1749.42,2,0,0,0.06258607121778477
146.93,0,76139.78,0,1,0,0,0,13,422.31,0,0,134,2213.1,0,0,0,0.3478374091522454
134.32,1,86543.89,2,3,2,0,0,9,285.96,0,2,3,4542.37,3,0,0,0.4695518422708522
241.15,3,13010.75,0,4,2,0,0,4,70.75,4,0,36,2659.86,0,0,1,3.4036697247706424
255.11,2,31263.09,0,0,0,0,0,4,346.98,0,1,120,3952.47,3,1,0,0.7350178633168145
35.57,3,48193.52,0,2,0,0,0,9,410.64,2,2,233,3700.56,3,0,0,0.0865997954910649
25.45,3,95791.56,0,0,2,0,0,10,60.54,2,1,121,1156.69,2,0,0,0.4196899736147757
215.4,1,58529.19,1,4,3,0,0,3,368.74,4,0,47,2541.17,1,0,1,0.5839930593211148
150.89,2,69731.27,0,3,0,0,1,7,196.19,2,3,77,3576.24,0,0,0,0.7687095623821896
30.18,2,49064.13,0,1,2,0,0,4,22.95,4,3,3,3920.13,3,1,1,1.3093275488069414
198.77,1,48263.05,1,2,3,0,0,11,481.55,3,1,102,3126.13,3,0,0,0.4126855600539811
36.04,3,7515.98,1,0,2,0,0,6,118.13,1,0,182,2406.45,0,0,1,0.3048295694832107
51.76,0,79350.62,2,0,1,0,0,12,38.53,3,0,66,564.1,3,1,0,1.339891276210199
117.32,0,47649.64,2,3,1,1,0,13,438.3,2,0,2,1609.71,2,0,0,0.26760948905109483
49.95,2,93147.9,1,3,3,0,0,7,390.42,3,3,108,78.17,1,0,0,0.12790638123527603
98.96,1,89235.1,0,4,1,0,0,13,21.44,4,0,125,4145.02,0,0,1,4.594243268337975
145.66,1,6117.1,1,0,0,0,0,5,221.22,3,1,226,1119.95,0,0,0,0.6581420567504066
11.35,3,28662.21,1,1,3,0,0,6,401.93,4,2,77,2325.56,1,0,1,0.028231724000696463
105.77,0,3526.98,1,4,1,0,1,11,145.09,4,2,63,2984.05,1,0,1,0.7284936979130794
99.01,1,96906.69,2,4,2,0,0,1,143.77,4,3,15,1822.32,3,0,1,0.6881907277403211
20.12,0,64011.45,1,2,2,0,0,11,197.01,0,3,167,1398.02,2,1,0,0.10207498351174472
43.3,3,36257.0,2,3,1,0,0,13,346.49,2,0,12,1553.77,2,1,0,0.12493147523009894
19.16,0,88846.34,1,1,0,0,0,9,25.82,4,2,22,703.78,3,0,1,0.7391975308641975
84.5,0,80032.71,0,3,3,0,0,5,445.51,2,0,120,1430.96,3,0,0,0.18962770135320123
18.52,0,71646.92,2,2,4,0,0,3,423.93,3,1,168,379.08,2,1,1,0.043676154989033794
158.84,1,56157.79,2,1,4,0,1,2,120.52,4,2,73,3496.01,0,0,1,1.316862875145084
348.99,1,27259.44,1,0,2,1,1,3,342.99,0,2,119,2371.22,2,1,0,1.0171966539391997
97.55,1,54055.24,2,4,4,0,0,4,59.71,3,3,128,4344.78,3,1,0,1.6309981608426682
41.15,1,53534.51,0,0,0,0,0,14,83.21,0,2,226,1158.86,2,0,0,0.49393830272476297
265.74,2,83690.61,1,1,2,0,0,9,114.45,3,1,225,595.36,2,0,0,2.3198603230030557
36.44,0,53602.71,0,1,0,0,0,4,413.1,3,3,201,3674.56,0,0,0,0.088189738625363
76.53,3,49038.94,0,4,4,0,0,7,401.06,4,0,201,3792.1,0,0,1,0.19077176189051748
22.38,1,17575.31,0,3,3,0,0,5,453.2,0,3,195,4124.62,3,0,0,0.04937127729980145
242.31,1,42690.0,2,3,0,0,0,4,438.94,4,3,123,2858.14,2,0,1,0.5519087099125364
31.19,2,86338.0,0,0,3,0,0,5,12.93,3,1,217,4232.66,1,0,1,2.393706830391405
27.89,1,61270.91,1,1,4,0,0,11,158.41,2,2,170,2217.13,0,1,0,0.17595104409816417
43.35,2,52487.34,1,1,3,0,0,3,152.77,0,3,103,1903.05,0,0,0,0.2835742787989795
115.02,2,53000.05,2,4,4,0,0,4,291.66,1,1,57,2208.64,0,0,0,0.39422813271181784
10.34,3,77385.24,2,4,4,0,1,12,327.15,2,1,28,4403.03,1,1,0,0.03159663865546219
15.69,3,78313.17,2,4,2,0,0,6,305.76,0,1,63,70.05,2,0,0,0.05129797946773033
120.06,0,84406.76,1,4,0,0,0,12,337.18,0,0,96,1673.33,3,1,0,0.3559653700189753
16.64,3,10146.72,1,0,0,1,0,8,482.71,2,1,100,4092.76,3,0,0,0.03446490337814047
107.67,0,4763.11,0,2,1,0,1,9,349.01,3,2,84,4818.62,2,0,0,0.30841282117384206
11.0,1,71384.66,1,4,3,0,1,2,328.76,2,2,62,534.75,2,0,0,0.033448884023596664
24.42,2,62320.48,0,4,0,0,1,13,414.79,2,2,63,1372.69,2,0,1,0.05885897466798428
22.19,3,55324.41,0,2,0,0,0,13,380.21,0,0,8,1675.06,2,0,0,0.058347137861218486
35.51,2,70649.97,1,2,1,0,1,13,191.36,0,1,163,507.55,3,0,0,0.18546954977541
54.6,2,5998.3,1,4,3,0,0,10,177.49,2,0,74,1365.07,1,1,0,0.30744974379188017
53.19,2,65188.65,2,2,2,0,0,6,483.27,0,2,82,937.04,3,0,0,0.11003992800546165
94.22,2,89699.35,0,0,0,0,0,7,491.76,2,2,230,4800.57,3,0,0,0.19155857357784734
207.91,0,66144.32,2,4,4,0,0,9,41.1,4,2,51,2587.11,0,0,1,5.04635922330097
88.4,2,63580.03,0,0,1,0,0,2,192.12,4,0,87,4930.84,3,1,1,0.4598897097076267
264.93,0,20373.84,0,4,0,0,0,8,227.9,4,2,239,2789.52,1,0,1,1.1619736842105264
12.38,0,84878.0,2,2,3,0,0,1,184.34,1,0,154,442.57,2,0,0,0.06712209932769465
15.21,2,6817.75,0,1,2,0,0,11,317.84,4,0,123,1493.34,0,1,1,0.04783921494621627
104.12,3,74883.39,1,4,0,0,0,1,258.28,4,2,227,730.27,1,1,1,0.40297236628222
80.22,1,47465.64,0,2,3,0,0,7,244.13,0,0,106,4689.27,0,0,1,0.32846087704213245
33.59,0,83703.94,0,0,1,0,0,3,151.84,2,0,180,3178.87,3,0,0,0.22107410820060552
39.36,0,49955.86,1,3,1,0,0,5,42.93,3,0,116,982.75,0,0,0,0.9147106669765279
39.63,2,73751.47,1,1,0,0,1,8,405.41,0,1,168,3619.87,0,0,1,0.0977287859732189
49.79,3,67495.22,1,1,1,0,0,1,170.01,4,2,224,399.25,1,0,1,0.2926929633766387
38.55,0,63652.61,1,3,2,0,0,10,111.04,3,3,102,1016.46,1,1,0,0.34685981644772357
179.57,0,46750.1,2,2,1,0,0,13,471.61,1,1,138,365.28,1,0,0,0.38067880689406625
69.7,0,29152.95,2,0,3,0,0,3,39.52,4,1,3,125.69,3,0,1,1.7592125189298333
295.18,2,11365.32,1,3,2,0,0,9,188.48,2,3,56,67.05,3,0,0,1.5652773358786725
152.1,1,6249.23,2,1,0,0,0,4,482.21,2,3,161,1543.98,0,1,0,0.31535734278783356
320.64,3,20839.84,2,4,0,0,0,10,457.36,0,3,49,3742.07,2,0,0,0.7009137410921172
12.82,2,25985.34,0,4,3,0,0,2,436.87,2,1,221,2649.67,1,0,0,0.029338398517060667
419.46,2,78111.45,2,1,1,0,0,11,144.93,4,0,138,2062.53,0,1,1,2.8922291939598703
40.84,3,46222.41,0,4,1,1,0,3,314.44,0,1,112,3849.02,0,0,0,0.1298404018566796
250.69,2,58380.36,1,2,1,0,1,12,18.92,2,0,54,338.52,2,0,0,13.180336487907464
8.63,0,80339.72,1,2,3,0,1,4,51.04,3,0,17,4624.75,2,1,1,0.16875244427062966
61.78,1,6010.97,2,0,2,0,0,3,194.4,1,2,196,3613.32,3,0,0,0.3176349614395887
84.61,2,70083.19,1,2,1,0,0,3,458.96,4,3,127,713.82,0,0,1,0.18431141898662484
8.65,2,81352.77,1,2,2,0,0,9,102.33,0,2,46,2332.97,1,1,0,0.084447915649712
138.71,1,55051.56,1,2,1,0,0,10,308.74,0,3,48,4270.93,1,0,1,0.44913223675689673
59.79,2,97926.85,2,4,3,0,1,12,253.3,3,0,44,2922.45,2,1,0,0.23595106550907655
5.56,0,90246.26,1,2,2,0,1,1,494.93,4,1,230,2570.31,3,1,1,0.011231642526715551
67.67,1,92681.48,2,4,0,0,0,7,158.55,3,1,21,1395.11,2,0,0,0.42653640088244565
221.45,2,40649.98,1,1,2,0,0,2,375.44,3,3,95,4154.5,0,1,1,0.5896841881024657
73.96,1,71681.91,1,4,2,0,0,11,435.93,4,0,222,4285.49,2,1,1,0.16962135632869296
76.85,0,64597.59,0,1,3,0,0,11,299.06,3,0,89,1586.96,3,0,0,0.25688594731916026
128.15,1,41021.24,0,4,2,0,0,14,302.65,1,2,181,3037.64,3,1,0,0.42328654004954586
22.56,2,48964.7,0,4,2,0,0,12,437.69,1,1,45,3713.94,3,0,0,0.0515315562255876
202.78,3,66786.83,0,0,4,0,1,8,76.64,4,1,190,2249.04,2,0,1,2.64242898097472
165.71,3,39338.62,1,2,3,0,0,2,275.06,4,2,95,4456.37,3,0,1,0.6022314289867713
31.53,2,44281.36,0,2,3,0,0,8,88.79,3,0,229,3611.32,3,1,0,0.35470806614917316
10.85,0,75099.64,0,2,3,0,0,4,485.3,2,0,130,3906.3,0,0,1,0.022352698805109185
77.43,3,22790.36,0,4,1,0,1,11,208.97,2,0,29,2668.62,1,0,0,0.37035442674702257
166.32,3,74092.01,1,3,2,0,0,6,209.44,3,2,217,4935.72,2,0,0,0.7937386656485635
31.61,1,34021.48,1,0,2,0,1,1,271.17,2,0,90,58.68,0,0,1,0.11652597043535959
171.51,1,78598.51,0,0,2,0,0,3,11.36,4,3,156,889.91,1,0,1,14.965968586387435
125.32,2,69636.65,1,1,3,0,0,6,345.84,2,2,83,786.16,2,0,0,0.362259351332601
31.57,0,90348.12,2,3,3,0,0,9,178.2,4,0,92,4456.08,2,0,1,0.1770611329220415
64.5,3,87068.03,0,3,3,0,0,5,248.38,4,1,101,3672.07,1,0,1,0.2595782356728912
55.23,2,60598.98,1,2,3,0,0,3,120.09,4,3,201,1437.41,2,1,1,0.4595224228305183
434.96,2,50972.78,1,4,4,0,0,6,154.13,1,1,216,2248.74,3,0,1,2.8202035920378656
126.76,2,61265.5,2,2,3,0,0,3,175.24,2,0,147,293.62,0,0,0,0.7229382913197216
131.66,2,98324.91,0,2,1,0,0,12,347.43,0,1,122,3049.78,1,0,0,0.37884499179926906
128.93,1,89377.95,0,0,4,0,0,8,445.65,4,2,18,1270.59,1,1,1,0.28924284913067866
16.98,0,43545.77,2,4,1,0,0,3,189.31,3,0,224,622.5,1,0,0,0.08964679795153371
103.74,0,57782.49,2,4,3,0,0,4,324.57,2,1,79,1642.53,3,1,1,0.31952444020081927
46.16,2,64435.68,1,3,3,0,0,12,316.9,2,2,167,4159.03,3,0,0,0.14561514195583594
114.77,2,16002.07,1,3,0,0,0,3,107.3,1,0,81,2801.66,1,1,0,1.0686219739292366
488.73,0,69355.49,0,0,4,0,0,14,308.04,0,3,92,4529.39,1,0,0,1.5860647757512818
76.73,3,56087.55,1,0,0,0,0,13,256.68,3,3,43,1550.88,1,0,1,0.29881610717345586
256.57,3,33383.95,2,1,2,0,0,14,434.37,2,2,171,1723.62,3,0,0,0.5905355950928717
31.97,3,47890.96,2,1,4,0,0,4,356.35,0,3,148,1739.23,2,0,0,0.0896899985972787
20.5,2,59433.08,1,1,0,0,0,13,51.84,3,1,226,4301.59,1,0,0,0.3946861763573353
59.5,2,14314.17,0,1,0,0,0,14,266.94,1,3,81,1267.87,1,0,0,0.22281306171360094
25.68,0,71922.95,1,0,3,0,0,3,166.54,1,2,228,105.36,3,0,0,0.15410465674507923
39.41,1,70995.83,0,1,0,0,0,2,120.49,1,3,73,4851.37,2,1,0,0.32680985156314785
15.91,3,56223.62,1,2,4,0,0,11,168.22,0,3,80,1340.89,0,0,0,0.09452233840304183
125.07,3,16247.97,0,2,2,0,1,3,325.9,1,2,162,3753.2,2,0,0,0.38365030674846623
